id,budget_cheap,budget_reasonable,budget_expensive,priority_food,priority_drink,priority_atmosphere,priority_speed,can_alone,cannot_alone,shop_name,genre,reservation,reservation_availability,address,transportation,bussiness_hours,regular_holiday,budget_from_user,budget_from_user_night_min,budget_from_user_night_max,budget_from_user_lunch_min,budget_from_user_lunch_max,budget_from_shop,budget_from_shop_night_min,budget_from_shop_night_max,budget_from_shop_lunch_min,budget_from_shop_lunch_max,card,capacity,capacity_number,private_room,parking,facility,mobile_phone,scene,service,1st_poster,last_poster,reserved,smoking,drinking,cuisine,location,HP,official_account,opening_date,contact,remark,child_accompanied,charge,course,free_drink_course,related_store,link,tel,dress_code,id,latitude,longitude,genre_oaiso,URL,genre_oaiso_s
442,0,3,0,3,0,0,0.4,3,0,治郎丸 大井町店,焼肉、ホルモン、居酒屋,no data,予約不可,東京都品川区大井1-1-9,ＪＲ・東急大井町駅徒歩2分大井町駅から105m,[月～金]17:00～24:00[土]12:00〜24:00[日・祝]12:00～23:00ランチ営業、夜10時以降入店可、日曜営業,無休(1月1日～1月3日のみ休み),"[夜]￥3,000～￥3,999[昼]￥2,000～￥2,999",3000,3999,2000,2999,"[夜]￥2,000～￥2,999",2000,2999,,,可,12席（カウンター立ち席のみ）,12,無,無,オシャレな空間、落ち着いた空間、カウンター席あり,docomo、SoftBank,,no data,manatsu_houteishiki（535）,no data,不可,全面喫煙可,日本酒あり、焼酎あり、ワインあり、日本酒にこだわる、焼酎にこだわる、ワインにこだわる,no data,no data,no data,no data,2015年4月10日,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,442,35.6076791,139.7335249,居酒屋,https://tabelog.com/tokyo/A1315/A131501/13181040/,居酒屋
444,0,0,3,3,0.4,0,0,3,0,お好み焼き 瀧,お好み焼き、鉄板焼き,no data,予約可,東京都品川区大井1-34-3,JR京浜東北・臨海線・東急大井町線の大井町駅JR大井町駅　中央口　徒歩3分大井町駅から337m,18:00～23:00(L.O.22:00),毎週日曜、第1第3月曜日(※)※祝日の場合は振替休日の場合有り,"[夜]￥6,000～￥7,999",6000,7999,,,"[夜]￥4,000～￥4,999",4000,4999,,,不可,11席,11,無,無,落ち着いた空間、カウンター席あり,docomo,一人で入りやすい｜知人・友人と,no data,ムー民(114496)（419）,keita292（0）...店舗情報（'17/08/1118:33）edamame43709（0）...店舗情報（'16/11/2919:27）編集履歴を詳しく見る,可（20人以下可）,完全禁煙,日本酒あり、焼酎あり、ワインあり,野菜料理にこだわる、魚料理にこだわる,一軒家レストラン,no data,https://www.facebook.com/pages/%E3%81%8A%E5%A5%BD%E3%81%BF%E7%84%BC%E3%81%8D-%E7%80%A7/1467341470211072?fref=ts,2014年9月18日,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,444,35.6057154,139.7315529,Ｂ級和食,https://tabelog.com/tokyo/A1315/A131501/13174213/,お好み焼き
447,3,0,0,3,0.4,0,0,2,1,華林,中華料理,no data,,東京都品川区東大井5-3-13,ＪＲ根岸線大井町駅東口から徒歩1分大井町駅から88m,11:30～01:00(L.O.)ランチ営業、夜10時以降入店可、夜12時以降入店可、日曜営業,無休,[夜]～￥999[昼]～￥999,0,999,0,999,no data,,,,,不可,50席（とても狭い）,50,no data,no data,no data,no data,知人・友人と,no data,sa3go5（6）,新橋浮浪雲（1543）...店舗情報（'15/10/1712:17）セナ～（84）...店舗情報（'15/07/1720:21）編集履歴を詳しく見る,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,飲み放題,no data,no data,no data,no data,447,35.6075514,139.7355109,アジア・エスニック、中華料理,https://tabelog.com/tokyo/A1315/A131501/13007370/,中華料理
449,0,3,0,1.8,2,0,0,2,1,ポワソンルージュ,ビストロ、フレンチ,no data,予約可,東京都品川区大井1-53-8,JR京浜東北線　大井町駅　徒歩3分大井町駅から353m,[月・祝日]17:30～22:00（LO）[火～土]11:30～13:30（LO）17:30～22:00（LO）※月曜・祝日はディナーのみの営業となります。,月曜・祝日のランチ、日曜日,"[夜]￥4,000～￥4,999[昼]￥1,000～￥1,999",4000,4999,1000,1999,no data,,,,,不可,28席（カウンター4席、テーブル2席×12卓）,28,有（8人可）,無,落ち着いた空間、カウンター席あり,docomo、au、SoftBank,女子会｜知人・友人と,お祝い・サプライズ可,dorahag（0）,spekey（98）...店舗情報（'15/05/1200:29）編集履歴を詳しく見る,可（20人～50人可）,完全禁煙,ワインあり、ワインにこだわる,no data,隠れ家レストラン,no data,no data,2005年,no data,no data,no data,サービス料無し、チャージ無し,3000円～4000円のコース、4000円～5000円のコース、5000円～8000円のコース,no data,no data,no data,no data,no data,449,35.6044879,139.7336556,洋食・西洋料理,https://tabelog.com/tokyo/A1315/A131501/13034087/,フレンチ
453,3,0,0,3,0,0,0.4,3,0,丸八とんかつ 本店,とんかつ,no data,予約可,東京都品川区東大井5-4-10,JR京浜東北線大井町駅東口より徒歩2分大井町駅から167m,11:30～22:00(L.O.21:30)ランチ営業、日曜営業,月曜（月曜が祝日の場合は月曜営業、火曜休）第三月、火は連休,"[夜]￥1,000～￥1,999[昼]￥1,000～￥1,999",1000,1999,1000,1999,no data,,,,,不可,no data,,無,無真ん前のパチンコ屋の裏にコインパーキングあり,席が広い、カウンター席あり、座敷あり,docomo、au、SoftBank、Y!mobile,家族・子供と｜一人で入りやすい｜知人・友人と,子供可、テイクアウト,PriPriGo（426）,jun.kuro（9）...店舗情報（'14/08/0610:05）K.ハミルトン（2617）...店舗情報（'14/04/1508:53）編集履歴を詳しく見る,no data,完全禁煙,日本酒あり,no data,一軒家レストラン,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,453,35.607357,139.7363553,Ｂ級和食,https://tabelog.com/tokyo/A1315/A131501/13007363/,とんかつ
455,3,0,0,3,0.4,0,0.4,3,0,刀削麺 龍,刀削麺、四川料理、居酒屋,no data,予約可“食べログ会員限定”ネット予約で来店するともれなく全員にANAのマイルをプレゼント！,東京都品川区大井4-1-3宗輝ビル1Ｆ,ＪＲ京浜東北線大井町駅中央口徒歩4分東急大井町線大井町駅西口徒歩6分りんかい線大井町駅西口徒歩6分大井町駅から433m,月～日ランチ　11:30～14:30ディナー　17:00～0:00ラストオーター　23：30までランチ営業、夜10時以降入店可、日曜営業,無休,"[夜]￥1,000～￥1,999[昼]～￥999",1000,1999,0,999,"[夜]￥2,000～￥2,999[昼]～￥999",2000,2999,0,999,可（VISA、MASTER、JCB、AMEX、Diners）,40席,40,無,無,no data,docomo、au、SoftBank、Y!mobile,家族・子供と｜知人・友人と,子供可,かねむ（31）,no data,可（20人～50人可）,全面喫煙可,日本酒あり、焼酎あり、ワインあり、カクテルあり,no data,no data,no data,no data,no data,no data,【お食事券（ギフトカード）利用上の注意】※ランチ利用不可※クーポン併用不可※クレジットカード併用不可※定食での使用不可,no data,no data,no data,飲み放題,no data,no data,03-3771-8868,no data,455,35.6043851,139.7341166,居酒屋,https://tabelog.com/tokyo/A1315/A131501/13048050/,居酒屋
459,3,0,0,0,1.8,0,2,3,0,円満,スープカレー、中華料理、居酒屋,no data,予約可,東京都品川区大井1-24-5大井町センタービル,大井町駅から徒歩３分。大井町駅から237m,[スープカレータイム]11:00～14:00[居酒屋タイム]18：00～24:00ランチ営業、夜10時以降入店可,毎週日曜,"[夜]￥1,000～￥1,999[昼]～￥999",1000,1999,0,999,no data,,,,,不可,17席,17,無,無,落ち着いた空間、カウンター席あり,docomo、au、SoftBank、Y!mobile,一人で入りやすい｜知人・友人と,テイクアウト,まっぱぁ（959）,まお526（0）...店舗情報（'11/05/0817:28）レオタン（0）...店舗情報（'10/04/2502:15）編集履歴を詳しく見る,可（20人以下可）,全面喫煙可,日本酒あり、焼酎あり,no data,no data,no data,no data,2003年8月23日,no data,11：00～14：00は、スープカレー限定での販売。夜は10食限定にてスープカレーもやっています。各種宴会プランも受付可。（4名様以上）,no data,no data,3000円～4000円のコース,飲み放題、3000円～4000円の飲み放題コース,no data,no data,no data,no data,459,35.6058889,139.732671,居酒屋,https://tabelog.com/tokyo/A1315/A131501/13109561/,居酒屋
463,3,0,0,1.4,0,0,2.4,3,0,まんぷく食堂,定食・食堂、居酒屋,no data,,東京都品川区東大井5-3-13,ＪＲ京浜東北線「大井町」駅東口から徒歩約１分東急大井町線「大井町」駅から徒歩約２分りんかい高速線「大井町」駅から徒歩約４分大井町駅から88m,17:30～翌1:00(L.O.翌0:30)夜10時以降入店可、夜12時以降入店可,日曜日、臨時休業日,"[夜]￥1,000～￥1,999",1000,1999,,,no data,,,,,不可,（一階はカウンター10席、二階は個室）,,no data,無,カウンター席あり,no data,一人で入りやすい｜知人・友人と,no data,akitae（11）,龍馬の子孫？（419）...店舗情報（'13/05/2912:44）akitae（11）...店舗情報（'10/03/1909:27）編集履歴を詳しく見る,no data,no data,日本酒あり、焼酎あり,魚料理にこだわる,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,463,35.6075514,139.7355109,Ｂ級和食,https://tabelog.com/tokyo/A1315/A131501/13056648/,定食・食堂
472,0,3,0,3,0.4,0,0,0,3,ヴィクトリー,焼肉、ホルモン,no data,予約可,東京都品川区大井1-50-15,大井町駅から徒歩3分大井町駅から290m,17:00～25:00夜10時以降入店可,不定休,"[夜]￥5,000～￥5,999[昼]￥5,000～￥5,999",5000,5999,5000,5999,no data,,,,,可（JCB、AMEX、VISA、MASTER、Diners）,no data,,no data,無,no data,docomo,知人・友人と,no data,wanwan101（13）,boaboa40（23）...店舗情報（'13/11/1010:38）YlangYlang（530）...店舗情報（'13/06/2016:59）編集履歴を詳しく見る,no data,no data,焼酎あり、ワインあり,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,472,35.6049573,139.7343305,焼肉・ホルモン・鍋,https://tabelog.com/tokyo/A1315/A131501/13045346/,ホルモン
473,0,3,0,1.4,2.4,0,0,2,1,魚箱 大井町店,居酒屋、日本酒バー、魚介料理・海鮮料理,no data,予約可,東京都品川区大井1-1-13,東急大井町線　大井町駅　徒歩2分ＪＲ京浜東北線　大井町駅　徒歩2分りんかい線　大井町駅　徒歩2分大井町駅から160m,[月～土]17:00～23:30(L.O22:30)［日・祝］17:00～23:00(L.O22:00)日曜営業,不定休(年末年始、GW、お盆),"[夜]￥3,000～￥3,999",3000,3999,,,"[夜]￥3,000～￥3,999",3000,3999,,,可（VISA、MASTER、JCB、AMEX）,55席（カウンター6席、テーブル24席、お座敷25席）,55,無お座敷24名様以上で貸し切り可,無,座敷あり,docomo、au、SoftBank、Y!mobile,知人・友人と,2時間半以上の宴会可,ライオンエイト（75）,no data,可（20人以下可）,全面喫煙可,日本酒あり、焼酎あり、日本酒にこだわる,野菜料理にこだわる、魚料理にこだわる,no data,no data,no data,2008年11月,no data,no data,no data,no data,no data,3000円～4000円の飲み放題コース,no data,no data,03-5743-5188,no data,473,35.5973611,139.7378474,居酒屋,https://tabelog.com/tokyo/A1315/A131501/13044837/,居酒屋
480,0,3,0,2.4,0,1.4,0,0,3,炭火焼肉 にくなべ屋 神戸びいどろ 大井町店,焼肉、居酒屋、鍋（その他）,no data,予約可,東京都品川区大井1-23-9,●駅からのアクセスJR京浜東北線／大井町駅徒歩3分（240m）東急大井町線／大井町駅徒歩4分（310m）東京臨海高速鉄道／大井町駅徒歩4分（310m）●ICからのアクセス首都高速1号羽田線勝島IC車で4分（1.4km）首都高速1号羽田線鈴ヶ森IC車で5分（1.8km）首都高速2号目黒線戸越IC車で6分（2.1km）大井町駅から232m,月～日・祝　17:00～24:00（フード23:00ドリンク23:30）夜10時以降入店可、日曜営業,不定休,"[夜]￥5,000～￥5,999",5000,5999,,,"[夜]￥4,000～￥4,999",4000,4999,,,可（VISA、MASTER、JCB、AMEX、Diners）,80席（1階席と2階席）,80,有（2人可、4人可、6人可）炭火焼換気のロースターがあるため、半個室です。6名席ですが、4-5名で利用されることをお勧めします。,無近くにコインパーキング有,オシャレな空間、席が広い、カウンター席あり、ソファー席あり,docomo、au、SoftBank、Y!mobile,家族・子供と｜デート,2時間半以上の宴会可、お祝い・サプライズ可、子供可,^∇^)o彡☆ﾌﾟﾘﾝ子（29）,no data,可（20人～50人可、50人以上可）,全面喫煙可,日本酒あり、焼酎あり、ワインあり、カクテルあり、日本酒にこだわる、焼酎にこだわる、ワインにこだわる,野菜料理にこだわる,隠れ家レストラン、一軒家レストラン,http://ideaco.jp/,no data,2016年4月20日,no data,no data,no data,サービス料・チャージ無し（お通し300円）,4000円～5000円のコース、5000円～8000円のコース、10000円以上のコース,飲み放題、4000円～5000円の飲み放題コース,no data,no data,03-6429-8750,no data,480,35.6060932,139.7327333,焼肉・ホルモン・鍋,https://tabelog.com/tokyo/A1315/A131501/13194580/,焼肉
481,0,3,0,3,0.4,0.4,0,0,3,大盛苑,焼肉,no data,,東京都品川区二葉1-16-17このお店は「品川区大井1-1-28」から移転しています。※移転前の情報は最新のものとは異なります。移転前の店舗情報を見る,JR大井町駅より徒歩10分東急大井町線下神明駅より徒歩3分下神明駅から281m,火～土16:30～24:00（L.O.23:30、ドリンクL.O.23:30）日・祝日16:00～23:30（L.O.23:00、ドリンクL.O.23:00）日曜営業,月曜日※月曜日が祝日の場合は営業,"[夜]￥5,000～￥5,999",5000,5999,,,no data,,,,,no data,no data,,no data,無,no data,docomo、au、SoftBank、Y!mobile,知人・友人と,no data,能継（よしつぐ）（118）,うまのあ（1625）...店舗情報（'15/01/1111:30）編集履歴を詳しく見る,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,481,35.6061431,139.7308223,焼肉・ホルモン・鍋,https://tabelog.com/tokyo/A1317/A131712/13167131/,焼肉
483,3,0,0,3,0,0,0.4,3,0,銘華城,中華料理、台湾料理,no data,,東京都品川区東大井5-25-21,大井町駅から327m,11:00～23:00ランチ営業、夜10時以降入店可、日曜営業,無休,[夜]～￥999[昼]～￥999,0,999,0,999,no data,,,,,no data,no data,,無,無,no data,docomo,知人・友人と,no data,ツイストマン（1836）,no data,no data,全面喫煙可11:00～14:00まで完全禁煙,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,ホットペッパーグルメ,no data,no data,483,35.6061489,139.7376913,アジア・エスニック、中華料理,https://tabelog.com/tokyo/A1315/A131501/13182810/,台湾料理
